transaction_id,user_id,timestamp,amount,ip_address,device_id,shipping_country,billing_country,is_fraud
TXN_102831,USER_1214,2026-01-12 19:06:00,19.21,185.4.224.94,DEV_5028,LY,LY,0
TXN_102832,USER_1090,2026-01-12 19:12:00,59.03,188.236.5.87,DEV_5029,NA,NA,0
TXN_102833,USER_1203,2026-01-06 21:39:00,79.29,172.24.90.41,DEV_5045,PW,PW,0
TXN_102834,USER_1412,2026-01-20 16:20:00,31.55,137.141.210.123,DEV_5031,MY,MY,0
TXN_102835,USER_1148,2026-01-18 17:15:00,17.11,115.91.165.233,DEV_5017,PY,PY,0
TXN_102836,USER_1209,2026-01-18 17:24:00,78.88,119.127.243.195,DEV_5003,WS,WS,0
TXN_102837,USER_1162,2026-01-14 18:59:00,87.78,165.115.87.115,DEV_5026,BS,BS,0
TXN_102838,USER_1133,2026-01-10 20:30:00,38.23,44.5.173.138,DEV_5003,NP,NP,0
TXN_102839,USER_1325,2026-01-10 20:35:00,34.68,189.93.178.243,DEV_5002,GE,GE,0
TXN_102840,USER_1448,2026-01-18 18:00:00,16.55,16.246.156.208,DEV_5010,MR,MR,0
TXN_102841,USER_1485,2026-01-20 17:30:00,25.0,72.54.208.165,DEV_5039,KP,KP,0
TXN_102842,USER_1010,2026-01-02 23:22:00,86.08,204.19.211.182,DEV_5046,SB,SB,0
TXN_102843,USER_1360,2026-01-30 14:45:00,26.75,165.172.178.135,DEV_5021,LU,LU,0
TXN_102844,USER_1032,2026-01-02 23:24:00,41.56,118.207.191.23,DEV_5041,LA,LA,0
TXN_102845,USER_1101,2026-01-28 15:50:00,43.36,185.150.160.196,DEV_5010,LR,LR,0
TXN_102846,USER_1117,2026-01-26 16:38:00,13.8,130.15.182.73,DEV_5018,CU,CU,0
TXN_102847,USER_1211,2026-01-18 19:03:00,71.09,109.72.180.198,DEV_5013,TN,TN,0
TXN_102848,USER_1018,2026-01-26 17:04:00,145.97,153.4.70.59,DEV_5001,MU,MU,0
TXN_102849,USER_1203,2026-01-02 23:29:00,13.54,103.144.2.236,DEV_5031,BI,BI,0
TXN_102850,USER_1117,2026-01-26 17:30:00,63.25,11.3.111.107,DEV_5040,PY,PY,0
TXN_102851,USER_1383,2026-01-28 17:14:00,81.64,92.229.244.104,DEV_5007,DZ,DZ,0
TXN_102852,USER_1067,2026-01-30 17:00:00,20.74,210.251.213.157,DEV_5047,DO,DO,0
TXN_102853,USER_1037,2026-01-24 18:36:00,65.78,75.94.99.207,DEV_5032,AU,AU,0
TXN_102854,USER_1010,2026-01-24 18:48:00,93.67,175.232.174.26,DEV_5000,AR,AR,0
TXN_102855,USER_1077,2026-01-24 19:00:00,49.36,96.142.81.80,DEV_5006,MV,MV,0
TXN_102856,USER_1425,2026-01-28 18:24:00,23.71,46.234.30.54,DEV_5038,JP,JP,0
TXN_102857,USER_1262,2026-01-02 23:37:00,22.99,132.122.139.0,DEV_5047,PH,PH,0
TXN_102858,USER_1051,2026-01-22 19:58:00,47.92,64.180.254.223,DEV_5016,DO,DO,0
TXN_102859,USER_1219,2026-01-08 22:36:00,175.39,58.75.140.238,DEV_5005,MX,MX,0
TXN_102860,USER_1247,2026-01-30 19:00:00,65.68,105.197.155.115,DEV_5018,CO,CO,0
TXN_102861,USER_1195,2026-01-16 21:28:00,70.02,7.211.117.85,DEV_5001,CH,CH,0
TXN_102862,USER_1390,2026-01-24 20:24:00,10.73,77.54.246.154,DEV_5034,CO,CO,0
TXN_102863,USER_1499,2026-01-14 22:01:00,78.75,217.233.135.225,DEV_5001,NR,NR,0
TXN_102864,USER_1244,2026-01-04 23:28:00,56.48,167.152.178.240,DEV_5036,DJ,DJ,0
TXN_102865,USER_1414,2026-01-04 23:30:00,10.01,147.220.46.34,DEV_5040,TZ,TZ,0
TXN_102866,USER_1442,2026-01-20 21:40:00,19.38,103.213.248.173,DEV_5031,IS,IS,0
TXN_102867,USER_1315,2026-01-18 22:03:00,69.19,102.146.29.217,DEV_5030,PE,PE,0
TXN_102868,USER_1119,2026-01-26 21:24:00,39.0,89.141.24.250,DEV_5003,UY,UY,0
TXN_102869,USER_1379,2026-01-28 21:26:00,13.16,165.67.35.177,DEV_5021,TN,TN,0
TXN_102870,USER_1289,2026-01-14 22:50:00,107.56,222.185.254.234,DEV_5038,PL,PL,0
TXN_102871,USER_1107,2026-01-18 22:39:00,84.16,133.212.160.87,DEV_5048,JO,JO,0
TXN_102872,USER_1160,2026-01-08 23:28:00,24.42,157.52.32.177,DEV_5041,LY,LY,0
TXN_102873,USER_1263,2026-01-28 22:22:00,72.29,147.9.102.99,DEV_5035,MX,MX,0
TXN_102874,USER_1471,2026-01-14 23:18:00,65.07,139.53.68.228,DEV_5006,NI,NI,0
TXN_102875,USER_1387,2026-01-06 23:45:00,41.69,118.233.201.43,DEV_5000,PK,PK,0
TXN_102876,USER_1101,2026-01-28 23:04:00,183.63,43.189.141.60,DEV_5028,MC,MC,0
TXN_102877,USER_1217,2026-01-06 23:51:00,54.2,153.47.241.219,DEV_5031,MC,MC,0
TXN_102878,USER_1071,2026-01-28 23:32:00,44.6,205.234.229.88,DEV_5047,DJ,DJ,0
TXN_102879,USER_1151,2026-01-14 23:53:00,277.97,125.42.229.26,DEV_5007,TL,TL,0
TXN_102880,USER_1450,2026-01-11 00:00:00,41.96,214.243.192.123,DEV_5043,SA,SA,0
TXN_102881,USER_1190,2026-01-23 00:11:00,14.07,39.194.62.21,DEV_5036,MN,MN,0
TXN_102882,USER_1350,2026-01-27 00:26:00,52.6,70.187.255.200,DEV_5013,SD,SD,0
TXN_102883,USER_1265,2026-01-11 00:15:00,36.94,186.110.179.26,DEV_5038,NE,NE,0
TXN_102884,USER_1169,2026-01-25 00:48:00,283.46,24.22.170.4,DEV_5047,GE,GE,0
TXN_102885,USER_1084,2026-01-25 01:00:00,799.56,15.101.9.188,DEV_5033,AR,BN,1
TXN_102886,USER_1076,2026-01-05 00:12:00,1141.76,157.143.213.171,DEV_5030,MU,LV,1
TXN_102887,USER_1102,2026-01-05 00:14:00,43.58,182.56.141.223,DEV_5044,MY,MY,0
TXN_102888,USER_1031,2026-01-17 01:04:00,50.13,80.9.236.160,DEV_5039,CI,CI,0
TXN_102889,USER_1325,2026-01-31 02:15:00,17.81,136.188.25.0,DEV_5035,LR,LR,0
TXN_102890,USER_1475,2026-01-11 00:50:00,21.72,157.182.50.241,DEV_5012,RU,RU,0
TXN_102891,USER_1218,2026-01-25 02:12:00,23.25,18.164.61.4,DEV_5037,SY,SY,0
TXN_102892,USER_1206,2026-01-19 01:48:00,43.94,156.3.170.16,DEV_5016,CU,CU,0
TXN_102893,USER_1039,2026-01-07 00:39:00,10.43,24.238.186.245,DEV_5037,DK,DK,0
TXN_102894,USER_1091,2026-01-21 02:20:00,10.4,104.73.255.181,DEV_5016,UZ,UZ,0
TXN_102895,USER_1300,2026-01-27 03:15:00,29.14,82.211.68.30,DEV_5041,CM,CM,0
TXN_102896,USER_1436,2026-01-21 02:40:00,21.23,14.64.235.104,DEV_5037,DO,DO,0
TXN_102897,USER_1446,2026-01-23 03:07:00,124.97,64.183.172.185,DEV_5039,GD,GD,0
TXN_102898,USER_1001,2026-01-09 01:12:00,9.79,125.195.59.217,DEV_5014,MK,MK,0
TXN_102899,USER_1075,2026-01-07 00:57:00,393.34,104.141.22.9,DEV_5009,GQ,SN,1
TXN_102900,USER_1496,2026-01-07 01:00:00,40.84,112.195.155.208,DEV_5003,ZW,ZW,0
TXN_102901,USER_1340,2026-01-13 02:06:00,23.02,161.165.10.147,DEV_5030,MW,MW,0
TXN_102902,USER_1123,2026-01-15 02:34:00,28.69,156.106.71.32,DEV_5035,BF,BF,0
TXN_102903,USER_1242,2026-01-11 01:55:00,96.21,131.29.82.133,DEV_5022,MT,MT,0
TXN_102904,USER_1040,2026-01-29 05:36:00,17.03,183.253.138.100,DEV_5038,MR,MR,0
TXN_102905,USER_1324,2026-01-25 05:00:00,12.71,214.102.72.101,DEV_5017,BW,BW,0
TXN_102906,USER_1226,2026-01-25 05:12:00,82.79,65.201.214.80,DEV_5031,AL,AL,0
TXN_102907,USER_1285,2026-01-23 04:57:00,26.4,44.76.55.35,DEV_5027,KZ,KZ,0
TXN_102908,USER_1187,2026-01-27 06:04:00,60.44,142.29.200.153,DEV_5029,BY,BY,0
TXN_102909,USER_1109,2026-01-19 04:21:00,109.49,162.175.165.246,DEV_5039,RS,RS,0
TXN_102910,USER_1097,2026-01-13 03:00:00,14.86,110.166.160.20,DEV_5024,SG,SG,0
TXN_102911,USER_1005,2026-01-17 04:08:00,27.39,84.239.226.196,DEV_5012,LI,LI,0
TXN_102912,USER_1300,2026-01-13 03:12:00,9.94,2.194.24.191,DEV_5019,VU,VU,0
TXN_102913,USER_1129,2026-01-31 08:15:00,5.65,103.148.139.162,DEV_5032,NP,NP,0
TXN_102914,USER_1331,2026-01-23 06:14:00,37.57,77.174.146.70,DEV_5017,CD,CD,0
TXN_102915,USER_1356,2026-01-11 02:55:00,21.02,43.28.157.157,DEV_5045,AL,AL,0
TXN_102916,USER_1292,2026-01-29 08:24:00,68.3,52.61.71.165,DEV_5001,AL,AL,0
TXN_102917,USER_1311,2026-01-17 04:56:00,38.7,61.92.149.189,DEV_5040,GN,GN,0
TXN_102918,USER_1447,2026-01-27 08:14:00,44.44,81.210.63.236,DEV_5041,CF,CF,0
TXN_102919,USER_1189,2026-01-21 06:30:00,117.34,130.207.229.78,DEV_5001,BJ,BJ,0
TXN_102920,USER_1376,2026-01-29 09:20:00,100.17,221.39.180.141,DEV_5011,KI,KI,0
TXN_102921,USER_1427,2026-01-03 00:41:00,34.29,191.252.134.218,DEV_5007,CA,CA,0
TXN_102922,USER_1160,2026-01-29 09:48:00,44.27,181.124.151.211,DEV_5006,ID,ID,0
TXN_102923,USER_1099,2026-01-21 07:10:00,71.87,202.166.17.195,DEV_5041,ZM,ZM,0
TXN_102924,USER_1344,2026-01-31 11:00:00,66.77,136.129.242.217,DEV_5020,LT,LT,0
TXN_102925,USER_1300,2026-01-13 04:30:00,41.32,109.22.100.136,DEV_5046,TL,TL,0
TXN_102926,USER_1206,2026-01-29 10:44:00,60.09,26.185.46.148,DEV_5026,AM,AM,0
TXN_102927,USER_1098,2026-01-19 07:03:00,12.98,156.186.247.147,DEV_5048,MU,MU,0
TXN_102928,USER_1088,2026-01-03 00:48:00,21.12,11.184.3.198,DEV_5028,SC,SC,0
TXN_102929,USER_1258,2026-01-07 02:27:00,55.43,128.217.197.88,DEV_5026,HT,HT,0
TXN_102930,USER_1481,2026-01-11 04:10:00,20.99,71.240.137.69,DEV_5000,KR,KR,0
TXN_102931,USER_1174,2026-01-21 08:30:00,95.43,118.219.32.148,DEV_5029,TW,TW,0
TXN_102932,USER_1476,2026-01-05 01:44:00,11.18,113.69.46.19,DEV_5029,BH,BH,0
TXN_102933,USER_1373,2026-01-07 02:39:00,24.1,95.235.34.127,DEV_5005,KE,KE,0
TXN_102934,USER_1010,2026-01-07 02:42:00,82.73,103.128.196.17,DEV_5049,GA,GA,0
TXN_102935,USER_1191,2026-01-05 01:50:00,109.86,143.60.112.167,DEV_5029,RS,RS,0
TXN_102936,USER_1157,2026-01-23 10:16:00,147.94,156.102.2.149,DEV_5043,SZ,SZ,0
TXN_102937,USER_1382,2026-01-25 11:24:00,12.12,212.75.234.85,DEV_5048,IT,IT,0
TXN_102938,USER_1361,2026-01-07 02:54:00,21.35,34.136.237.200,DEV_5018,SK,SK,0
TXN_102939,USER_1211,2026-01-29 13:46:00,15.43,166.163.103.66,DEV_5014,KH,KH,0
TXN_102940,USER_1090,2026-01-11 05:00:00,64.79,160.97.12.66,DEV_5018,GT,GT,0
TXN_102941,USER_1250,2026-01-21 10:10:00,27.6,168.169.156.65,DEV_5022,LV,LV,0
TXN_102942,USER_1267,2026-01-29 14:28:00,54.85,112.221.124.172,DEV_5028,TL,TL,0
TXN_102943,USER_1018,2026-01-15 07:21:00,13.46,196.227.200.95,DEV_5037,UZ,UZ,0
TXN_102944,USER_1359,2026-01-13 06:24:00,56.92,218.74.217.171,DEV_5027,EG,EG,0
TXN_102945,USER_1147,2026-01-13 06:30:00,65.14,16.49.128.98,DEV_5013,BI,BI,0
TXN_102946,USER_1424,2026-01-27 14:18:00,20.66,210.61.81.2,DEV_5047,FI,FI,0
TXN_102947,USER_1107,2026-01-09 04:28:00,36.53,73.14.220.64,DEV_5016,GA,GA,0
TXN_102948,USER_1059,2026-01-23 12:28:00,54.86,75.29.129.48,DEV_5033,UA,UA,0
TXN_102949,USER_1239,2026-01-13 06:54:00,28.28,5.162.142.124,DEV_5037,GW,GW,0
TXN_102950,USER_1301,2026-01-13 07:00:00,65.41,14.209.224.215,DEV_5002,RS,RS,0
TXN_102951,USER_1445,2026-01-07 03:33:00,32.36,21.64.201.250,DEV_5000,WS,WS,0
TXN_102952,USER_1331,2026-01-07 03:36:00,127.18,99.100.98.232,DEV_5006,EE,EE,0
TXN_102953,USER_1239,2026-01-07 03:39:00,74.73,147.102.0.128,DEV_5034,JO,JO,0
TXN_102954,USER_1315,2026-01-21 12:20:00,47.9,140.227.193.12,DEV_5029,IR,IR,0
TXN_102955,USER_1204,2026-01-29 17:30:00,18.96,223.101.192.28,DEV_5030,BR,BR,0
TXN_102956,USER_1307,2026-01-17 10:08:00,61.75,201.112.54.63,DEV_5021,MY,MY,0
TXN_102957,USER_1497,2026-01-27 16:41:00,141.48,62.32.43.113,DEV_5014,OM,OM,0
TXN_102958,USER_1055,2026-01-15 09:06:00,79.38,59.189.83.59,DEV_5026,PS,PS,0
TXN_102959,USER_1205,2026-01-03 01:19:00,13.96,111.182.70.101,DEV_5037,AO,AO,0
TXN_102960,USER_1153,2026-01-25 16:00:00,148.1,189.173.61.17,DEV_5038,BS,BS,0
TXN_102961,USER_1497,2026-01-27 17:33:00,12.51,185.155.127.51,DEV_5036,UG,UG,0
TXN_102962,USER_1403,2026-01-05 02:44:00,23.5,5.103.213.11,DEV_5003,IE,IE,0
TXN_102963,USER_1410,2026-01-17 11:04:00,30.21,51.147.0.125,DEV_5022,PH,PH,0
TXN_102964,USER_1337,2026-01-09 05:36:00,112.26,62.198.39.87,DEV_5009,BN,BN,0
TXN_102965,USER_1041,2026-01-09 05:40:00,102.51,62.8.84.184,DEV_5011,FJ,FJ,0
TXN_102966,USER_1370,2026-01-07 04:18:00,62.71,107.8.181.20,DEV_5015,AF,AF,0
TXN_102967,USER_1191,2026-01-17 11:36:00,13.68,87.243.215.8,DEV_5000,RW,RW,0
TXN_102968,USER_1281,2026-01-15 10:16:00,65.0,58.156.204.44,DEV_5043,MY,MY,0
TXN_102969,USER_1342,2026-01-29 20:46:00,36.13,195.126.25.178,DEV_5024,MV,MV,0
TXN_102970,USER_1469,2026-01-15 10:30:00,11.88,18.71.141.69,DEV_5006,NE,NE,0
TXN_102971,USER_1068,2026-01-27 19:43:00,24.81,211.251.184.65,DEV_5025,MV,MV,0
TXN_102972,USER_1345,2026-01-29 21:28:00,32.63,205.76.132.166,DEV_5046,FI,FI,0
TXN_102973,USER_1036,2026-01-17 12:24:00,60.41,184.43.19.178,DEV_5022,GB,GB,0
TXN_102974,USER_1013,2026-01-31 23:30:00,51.89,191.162.202.69,DEV_5014,ZW,ZW,0
TXN_102975,USER_1188,2026-01-13 09:30:00,1019.0,131.177.110.181,DEV_5023,CF,MV,1
TXN_102976,USER_1203,2026-01-23 17:36:00,18.07,215.229.183.242,DEV_5004,HN,HN,0
TXN_102977,USER_1022,2026-01-11 08:05:00,33.58,27.144.180.177,DEV_5013,ZM,ZM,0
TXN_102978,USER_1334,2026-01-15 11:26:00,13.17,129.206.242.144,DEV_5011,MC,MC,0
TXN_102979,USER_1345,2026-01-03 01:39:00,20.12,137.118.239.163,DEV_5030,IL,IL,0
TXN_102980,USER_1091,2026-01-15 11:40:00,62.34,137.110.119.160,DEV_5010,IE,IE,0
TXN_102981,USER_1238,2026-01-13 10:06:00,62.93,114.149.52.234,DEV_5005,AL,AL,0
TXN_102982,USER_1441,2026-01-27 22:06:00,87.23,69.232.86.152,DEV_5025,BA,BA,0
TXN_102983,USER_1065,2026-01-19 15:27:00,29.22,188.76.147.157,DEV_5036,MY,MY,0
TXN_102984,USER_1248,2026-01-23 19:04:00,30.68,133.36.109.71,DEV_5041,SI,SI,0
TXN_102985,USER_1155,2026-01-11 08:45:00,72.75,221.136.195.169,DEV_5027,DM,DM,0
TXN_102986,USER_1413,2026-01-19 15:54:00,28.33,174.5.225.90,DEV_5028,MD,MD,0
TXN_102987,USER_1171,2026-01-13 10:42:00,10.92,56.127.155.202,DEV_5034,TZ,TZ,0
TXN_102988,USER_1217,2026-01-27 23:24:00,29.18,58.87.205.63,DEV_5034,GB,GB,0
TXN_102989,USER_1076,2026-01-13 10:54:00,153.02,210.216.13.29,DEV_5000,CD,CD,0
TXN_102990,USER_1132,2026-01-19 16:30:00,88.79,150.10.136.38,DEV_5012,CV,CV,0
TXN_102991,USER_1232,2026-01-03 01:51:00,36.25,121.173.27.187,DEV_5027,AE,AE,0
TXN_102992,USER_1444,2026-01-17 14:56:00,27.87,51.183.234.132,DEV_5031,AF,AF,0
TXN_102993,USER_1351,2026-01-11 09:25:00,32.73,197.247.134.77,DEV_5023,AD,AD,0
TXN_102994,USER_1392,2026-01-19 17:06:00,20.55,90.189.226.86,DEV_5001,SL,SL,0
TXN_102995,USER_1213,2026-01-17 15:20:00,24.62,50.116.42.176,DEV_5001,ES,ES,0
TXN_102996,USER_1305,2026-01-13 11:36:00,70.82,21.165.20.85,DEV_5007,MR,MR,0
TXN_102997,USER_1202,2026-01-07 05:51:00,9.39,97.19.28.176,DEV_5015,FJ,FJ,0
TXN_102998,USER_1372,2026-01-23 21:38:00,39.01,19.135.18.93,DEV_5009,PG,PG,0
TXN_102999,USER_1176,2026-01-25 23:48:00,53.02,1.108.214.106,DEV_5029,ER,ER,0
TXN_103000,USER_1462,2026-01-30 04:00:00,42.07,102.187.29.106,DEV_5046,PS,PS,0
TXN_103001,USER_1039,2026-01-13 12:06:00,6.95,99.69.52.243,DEV_5020,OM,OM,0
TXN_103002,USER_1370,2026-01-28 02:26:00,111.87,134.253.14.231,DEV_5040,ZW,ZW,0
TXN_103003,USER_1371,2026-01-13 12:18:00,136.17,108.176.164.116,DEV_5005,BS,BS,0
TXN_103004,USER_1216,2026-01-03 02:04:00,15.16,49.182.120.211,DEV_5025,BI,BI,0
TXN_103005,USER_1369,2026-01-26 01:00:00,112.25,47.6.163.56,DEV_5041,QA,QA,0
TXN_103006,USER_1221,2026-01-28 03:18:00,15.64,19.57.212.24,DEV_5007,AG,AG,0
TXN_103007,USER_1155,2026-01-19 19:03:00,43.73,64.118.102.204,DEV_5039,TL,TL,0
TXN_103008,USER_1355,2026-01-13 12:48:00,47.59,130.173.210.215,DEV_5003,BY,BY,0
TXN_103009,USER_1478,2026-01-11 10:45:00,73.69,101.3.183.214,DEV_5027,MT,MT,0
TXN_103010,USER_1141,2026-01-23 23:50:00,7.34,145.3.116.39,DEV_5032,RU,RU,0
TXN_103011,USER_1092,2026-01-11 10:55:00,20.92,26.200.243.17,DEV_5043,UY,UY,0
TXN_103012,USER_1009,2026-01-24 00:12:00,11.95,27.221.120.195,DEV_5026,KZ,KZ,0
TXN_103013,USER_1306,2026-01-13 13:18:00,10.11,218.22.80.56,DEV_5040,GY,GY,0
TXN_103014,USER_1363,2026-01-09 08:56:00,8.29,207.48.17.191,DEV_5020,MT,MT,0
TXN_103015,USER_1364,2026-01-30 07:30:00,35.87,150.201.46.213,DEV_5038,LS,LS,0
TXN_103016,USER_1304,2026-01-19 20:24:00,29.64,160.12.162.128,DEV_5021,PH,PH,0
TXN_103017,USER_1006,2026-01-13 13:42:00,24.26,220.219.157.50,DEV_5021,RS,RS,0
TXN_103018,USER_1077,2026-01-30 08:12:00,72.85,173.28.100.56,DEV_5029,AR,AR,0
TXN_103019,USER_1357,2026-01-24 01:29:00,29.72,145.226.203.192,DEV_5010,ME,ME,0
TXN_103020,USER_1338,2026-01-05 04:40:00,54.9,183.244.5.52,DEV_5036,MN,MN,0
TXN_103021,USER_1176,2026-01-09 09:24:00,73.92,31.52.213.110,DEV_5005,SG,SG,0
TXN_103022,USER_1155,2026-01-28 06:46:00,23.94,44.7.32.66,DEV_5018,AD,AD,0
TXN_103023,USER_1015,2026-01-21 23:50:00,48.97,197.73.234.125,DEV_5009,AM,AM,0
TXN_103024,USER_1289,2026-01-15 16:48:00,278.94,130.237.163.93,DEV_5027,LK,LK,0
TXN_103025,USER_1498,2026-01-19 21:45:00,73.14,60.111.131.28,DEV_5018,HT,HT,0
TXN_103026,USER_1192,2026-01-07 07:18:00,28.78,153.156.78.119,DEV_5034,SZ,SZ,0
TXN_103027,USER_1063,2026-01-15 17:09:00,17.31,133.53.39.78,DEV_5006,MG,MG,0
TXN_103028,USER_1292,2026-01-07 07:24:00,105.08,31.60.100.5,DEV_5018,KM,KM,0
TXN_103029,USER_1376,2026-01-19 22:21:00,31.26,211.54.238.235,DEV_5025,ES,ES,0
TXN_103030,USER_1214,2026-01-11 12:30:00,24.24,44.124.36.8,DEV_5038,LC,LC,0
TXN_103031,USER_1054,2026-02-01 13:45:00,63.05,66.8.31.83,DEV_5042,CN,CN,0
TXN_103032,USER_1325,2026-01-19 22:48:00,43.35,18.201.112.190,DEV_5020,KI,KI,0
TXN_103033,USER_1439,2026-01-17 20:24:00,75.7,175.188.3.60,DEV_5025,DO,DO,0
TXN_103034,USER_1473,2026-01-07 07:42:00,133.79,211.179.163.176,DEV_5028,RO,RO,0
TXN_103035,USER_1147,2026-01-19 23:15:00,93.56,143.106.238.152,DEV_5000,HN,HN,0
TXN_103036,USER_1335,2026-01-24 04:36:00,123.91,101.45.202.1,DEV_5011,CD,CD,0
TXN_103037,USER_1334,2026-01-15 18:19:00,31.41,16.239.98.132,DEV_5026,DK,DK,0
TXN_103038,USER_1316,2026-01-07 07:54:00,52.04,206.156.172.114,DEV_5014,MV,MV,0
TXN_103039,USER_1041,2026-01-22 02:30:00,70.87,183.13.82.10,DEV_5038,WS,WS,0
TXN_103040,USER_1166,2026-01-09 10:40:00,14.1,123.207.119.150,DEV_5039,SV,SV,0
TXN_103041,USER_1350,2026-01-13 16:06:00,6.15,72.176.59.186,DEV_5005,SN,SN,0
TXN_103042,USER_1404,2026-01-15 18:54:00,45.15,159.124.64.176,DEV_5041,BW,BW,0
TXN_103043,USER_1435,2026-01-17 21:44:00,28.03,165.83.39.67,DEV_5010,GR,GR,0
TXN_103044,USER_1089,2026-02-01 17:00:00,67.38,204.132.112.37,DEV_5030,BA,BA,0
TXN_103045,USER_1067,2026-01-05 05:30:00,117.43,56.108.246.60,DEV_5018,TD,TD,0
TXN_103046,USER_1236,2026-01-09 11:04:00,62.55,155.247.48.134,DEV_5029,HT,HT,0
TXN_103047,USER_1123,2026-01-17 22:16:00,39.68,113.217.221.184,DEV_5011,JP,JP,0
TXN_103048,USER_1309,2026-01-30 15:12:00,131.38,69.180.117.218,DEV_5021,LV,LV,0
TXN_103049,USER_1236,2026-01-05 05:38:00,5.35,182.5.96.128,DEV_5046,CH,CH,0
TXN_103050,USER_1346,2026-01-30 15:40:00,41.67,206.241.32.28,DEV_5026,CN,CN,0
TXN_103051,USER_1197,2026-01-28 13:03:00,31.99,169.97.84.119,DEV_5004,TR,TR,0
TXN_103052,USER_1366,2026-01-05 05:44:00,67.9,185.242.16.146,DEV_5034,BH,BH,0
TXN_103053,USER_1273,2026-01-03 02:53:00,33.86,140.38.160.201,DEV_5045,MW,MW,0
TXN_103054,USER_1030,2026-01-28 13:42:00,30.41,192.116.117.7,DEV_5018,MM,MM,0
TXN_103055,USER_1393,2026-01-13 17:30:00,30.49,162.5.90.222,DEV_5002,SK,SK,0
TXN_103056,USER_1322,2026-01-17 23:28:00,32.98,142.55.145.60,DEV_5041,CD,CD,0
TXN_103057,USER_1074,2026-01-28 14:21:00,92.21,61.122.132.8,DEV_5016,KW,KW,0
TXN_103058,USER_1057,2026-01-07 08:54:00,27.82,108.191.202.12,DEV_5046,GN,GN,0
TXN_103059,USER_1072,2026-01-28 14:47:00,37.95,15.74.228.185,DEV_5015,CY,CY,0
TXN_103060,USER_1168,2026-01-26 12:00:00,8.85,137.85.242.11,DEV_5041,AE,AE,0
TXN_103061,USER_1251,2026-01-09 12:04:00,75.73,130.50.176.152,DEV_5048,US,US,0
TXN_103062,USER_1352,2026-01-13 18:12:00,82.41,39.230.213.152,DEV_5028,IS,IS,0
TXN_103063,USER_1290,2026-01-22 06:30:00,6.82,198.250.112.188,DEV_5017,ZM,ZM,0
TXN_103064,USER_1267,2026-01-03 03:04:00,17.49,175.245.207.241,DEV_5018,JP,JP,0
TXN_103065,USER_1185,2026-01-11 15:25:00,23.31,152.27.254.133,DEV_5045,BH,BH,0
TXN_103066,USER_1290,2026-01-11 15:30:00,37.24,192.42.169.30,DEV_5040,DE,DE,0
TXN_103067,USER_1150,2026-01-26 13:24:00,86.79,173.175.85.233,DEV_5009,ES,ES,0
TXN_103068,USER_1311,2026-01-30 19:52:00,29.24,205.204.242.104,DEV_5018,ME,ME,0
TXN_103069,USER_1014,2026-01-22 07:30:00,23.05,181.186.136.161,DEV_5013,RU,RU,0
TXN_103070,USER_1132,2026-01-26 14:00:00,40.52,185.146.61.225,DEV_5023,KM,KM,0
TXN_103071,USER_1264,2026-01-18 01:28:00,53.18,213.24.28.96,DEV_5025,AO,AO,0
TXN_103072,USER_1176,2026-01-07 09:36:00,49.23,6.179.4.23,DEV_5041,NO,NO,0
TXN_103073,USER_1267,2026-01-15 22:31:00,105.28,150.74.170.30,DEV_5023,TW,TW,0
TXN_103074,USER_1086,2026-01-18 01:52:00,14.64,36.152.192.104,DEV_5033,SM,SM,0
TXN_103075,USER_1007,2026-01-05 06:30:00,25.96,185.9.32.101,DEV_5042,MC,MC,0
TXN_103076,USER_1114,2026-01-11 16:20:00,51.91,220.153.200.177,DEV_5009,BY,BY,0
TXN_103077,USER_1061,2026-01-09 13:08:00,27.04,67.118.193.149,DEV_5041,KN,KN,0
TXN_103078,USER_1467,2026-02-02 01:30:00,5.61,42.121.248.93,DEV_5040,TR,TR,0
TXN_103079,USER_1419,2026-02-02 01:45:00,17.96,94.224.83.56,DEV_5033,JP,JP,0
TXN_103080,USER_1340,2026-01-15 23:20:00,54.23,214.182.103.234,DEV_5002,GM,GM,0
TXN_103081,USER_1259,2026-01-11 16:45:00,45.29,163.33.103.52,DEV_5004,LK,LK,0
TXN_103082,USER_1379,2026-01-30 23:08:00,9.14,151.46.181.4,DEV_5034,RS,RS,0
TXN_103083,USER_1228,2026-01-20 06:27:00,19.25,211.67.40.28,DEV_5036,GD,GD,0
TXN_103084,USER_1378,2026-01-26 16:48:00,142.7,162.92.151.139,DEV_5011,MT,MT,0
TXN_103085,USER_1116,2026-01-26 17:00:00,35.45,201.181.92.154,DEV_5044,GD,GD,0
TXN_103086,USER_1311,2026-01-20 06:54:00,21.25,170.57.174.247,DEV_5017,BY,BY,0
TXN_103087,USER_1375,2026-02-02 03:45:00,121.72,62.83.250.251,DEV_5004,EE,EE,0
TXN_103088,USER_1031,2026-01-09 13:52:00,18.98,204.240.83.138,DEV_5013,SG,SG,0
TXN_103089,USER_1244,2026-01-05 06:58:00,43.49,155.195.186.251,DEV_5029,CZ,CZ,0
TXN_103090,USER_1163,2026-01-05 07:00:00,15.93,153.219.9.167,DEV_5040,HN,HN,0
TXN_103091,USER_1042,2026-01-09 14:04:00,10.26,79.106.44.222,DEV_5030,MY,MY,0
TXN_103092,USER_1306,2026-01-11 17:40:00,47.12,21.133.3.119,DEV_5031,TD,TD,0
